Country Name,Country Code,Indicator Name,Indicator Code,1970,1980,1990,2000,2010,2016,2017
Tanzania,TZA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.38056,,
Tanzania,TZA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,300000.556,,256978,
Tanzania,TZA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,3700006.857,270000,1402980,
Uganda,UGA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,4.356932129,2.370904438,1.832543567,
Uganda,UGA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,444599,6238424,7556939,
Uganda,UGA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,13.51155,,
Uganda,UGA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,38.09117,,
Uganda,UGA,"Trademark applications, total",IP.TMK.TOTL,,258,158,896,2053,3044,
Uganda,UGA,"Trademark applications, direct resident",IP.TMK.RESD,,6,27,228,,1291,
Uganda,UGA,"Trademark applications, direct nonresident",IP.TMK.NRES,,252,131,668,,1753,
Uganda,UGA,"Patent applications, residents",IP.PAT.RESD,,,,,,16,
Uganda,UGA,"Patent applications, nonresidents",IP.PAT.NRES,,28,13,,,,
Uganda,UGA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,400.9,572.9,
Uganda,UGA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.47505,,
Uganda,UGA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,4158668.243,1527254.71,1566521.217
Uganda,UGA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,2810259.476,19741922.79,17612311.45
Ukraine,UKR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,5.227241756,4.336272191,,
Ukraine,UKR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,528931556,1441024225,,
Ukraine,UKR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,285.94777,,
Ukraine,UKR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,1332.19791,,
Ukraine,UKR,"Trademark applications, total",IP.TMK.TOTL,,,,11167,28307,36068,
Ukraine,UKR,"Trademark applications, direct resident",IP.TMK.RESD,,,,4424,16711,26065,
Ukraine,UKR,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,6743,11596,10003,
Ukraine,UKR,"Patent applications, residents",IP.PAT.RESD,,,,5620,2556,2233,
Ukraine,UKR,"Patent applications, nonresidents",IP.PAT.NRES,,,,1604,2756,1862,
Ukraine,UKR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,6073.7,7374.7,
Ukraine,UKR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.96252,0.83295,,
Ukraine,UKR,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,1000000,132000000,73000000,72000000
Ukraine,UKR,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,663000000,744000000,358000000,430000000
Upper middle income,UMC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,20.96252479,19.39291326,19.9488944,
Upper middle income,UMC,High-technology exports (current US$),TX.VAL.TECH.CD,,,,152607959532,566864539247,664954243921,
Upper middle income,UMC,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Upper middle income,UMC,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,727.4779069,940.947917,,
Upper middle income,UMC,"Trademark applications, total",IP.TMK.TOTL,,145984,269776,709210,1745178,,
Upper middle income,UMC,"Trademark applications, direct resident",IP.TMK.RESD,,,191178,465972,1425305,,
Upper middle income,UMC,"Trademark applications, direct nonresident",IP.TMK.NRES,,,76358,234895,311379,,
Upper middle income,UMC,"Patent applications, residents",IP.PAT.RESD,,,13815,58890,350726,1268543,
Upper middle income,UMC,"Patent applications, nonresidents",IP.PAT.NRES,,,26805,86516,165059,213996,
Upper middle income,UMC,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,514583.6377,713399.0954,
Upper middle income,UMC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.6963580439,1.215097393,,
Upper middle income,UMC,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,7199998.322,62488942.5,212374517.5,469907848.6,2363430226,2983168227,7047738056
Upper middle income,UMC,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,56199981.54,526393738.9,819689660.1,5476462689,31019408042,46242410542,52631603093
Uruguay,URY,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,2.222752496,6.592826727,9.707014747,
Uruguay,URY,High-technology exports (current US$),TX.VAL.TECH.CD,,,,21184713,113974800,148687705,
Uruguay,URY,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Uruguay,URY,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,277.51967,549.13238,,
Uruguay,URY,"Trademark applications, total",IP.TMK.TOTL,4627,,5251,15698,5730,,
Uruguay,URY,"Trademark applications, direct resident",IP.TMK.RESD,3075,,2572,4310,2430,,
Uruguay,URY,"Trademark applications, direct nonresident",IP.TMK.NRES,1552,,2679,11388,3300,,
Uruguay,URY,"Patent applications, residents",IP.PAT.RESD,219,70,,44,23,,
Uruguay,URY,"Patent applications, nonresidents",IP.PAT.NRES,270,213,,572,761,,
Uruguay,URY,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,522.6,809,
Uruguay,URY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.20937,0.34119,,
Uruguay,URY,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,91000,201000,32547155,35026960.71
Uruguay,URY,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,6476000,26557142.4,109133203.9,112975249.3
United States,USA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,32.52996733,33.71750781,19.96801385,19.95872122,
United States,USA,High-technology exports (current US$),TX.VAL.TECH.CD,,,89516989741,197466008779,145932689277,153186966654,
United States,USA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
United States,USA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,3475.69505,3868.56644,,
United States,USA,"Trademark applications, total",IP.TMK.TOTL,33326,46837,127346,292464,281461,393210,
United States,USA,"Trademark applications, direct resident",IP.TMK.RESD,30273,41300,106693,251220,236864,300550,
United States,USA,"Trademark applications, direct nonresident",IP.TMK.NRES,3053,5537,20653,41244,44597,92660,
United States,USA,"Patent applications, residents",IP.PAT.RESD,72343,62098,90643,164795,241977,295327,
United States,USA,"Patent applications, nonresidents",IP.PAT.NRES,30832,42231,80520,131100,248249,310244,
United States,USA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,409853.3,408985.3,
United States,USA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,2.61663,2.73395,,
United States,USA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,2330000000,7080000000,16640000000,51807000000,107522000000,124454000000,127935000000
United States,USA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,220000000,730000000,3140000000,16607000000,32551000000,44392000000,48353000000
Uzbekistan,UZB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
Uzbekistan,UZB,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
Uzbekistan,UZB,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Uzbekistan,UZB,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,669.05341,549.39184,,
Uzbekistan,UZB,"Trademark applications, total",IP.TMK.TOTL,,,,3226,4526,5192,
Uzbekistan,UZB,"Trademark applications, direct resident",IP.TMK.RESD,,,,662,1750,2688,
Uzbekistan,UZB,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,2564,2776,2504,
Uzbekistan,UZB,"Patent applications, residents",IP.PAT.RESD,,,,755,370,353,
Uzbekistan,UZB,"Patent applications, nonresidents",IP.PAT.NRES,,,,213,262,202,
Uzbekistan,UZB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,388.9,357.4,
Uzbekistan,UZB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.36014,0.19519,,
Uzbekistan,UZB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Uzbekistan,UZB,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
St. Vincent and the Grenadines,VCT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,0.008551968262,0.1558835598,,
St. Vincent and the Grenadines,VCT,High-technology exports (current US$),TX.VAL.TECH.CD,,,,480,8506,,
St. Vincent and the Grenadines,VCT,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
St. Vincent and the Grenadines,VCT,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
St. Vincent and the Grenadines,VCT,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
St. Vincent and the Grenadines,VCT,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
St. Vincent and the Grenadines,VCT,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
St. Vincent and the Grenadines,VCT,"Patent applications, residents",IP.PAT.RESD,,,,,,,
St. Vincent and the Grenadines,VCT,"Patent applications, nonresidents",IP.PAT.NRES,,,,2,,,
St. Vincent and the Grenadines,VCT,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,0.5,2.3,
St. Vincent and the Grenadines,VCT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
St. Vincent and the Grenadines,VCT,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
St. Vincent and the Grenadines,VCT,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,544444.4444,3244542.963,2990057.055,
"Venezuela, RB",VEN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,3.938725197,2.89097203,5.052219641,,
"Venezuela, RB",VEN,High-technology exports (current US$),TX.VAL.TECH.CD,,,73688424,81588591,145232232,,
"Venezuela, RB",VEN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
"Venezuela, RB",VEN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,61.06658,200.13281,,
"Venezuela, RB",VEN,"Trademark applications, total",IP.TMK.TOTL,9382,10109,21770,23703,,,
"Venezuela, RB",VEN,"Trademark applications, direct resident",IP.TMK.RESD,3456,6168,17706,13313,,,
"Venezuela, RB",VEN,"Trademark applications, direct nonresident",IP.TMK.NRES,5926,3941,4064,10390,,,
"Venezuela, RB",VEN,"Patent applications, residents",IP.PAT.RESD,306,236,262,56,,,
"Venezuela, RB",VEN,"Patent applications, nonresidents",IP.PAT.NRES,1873,1831,1090,2292,,,
"Venezuela, RB",VEN,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,1499.2,854.9,
"Venezuela, RB",VEN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
"Venezuela, RB",VEN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
"Venezuela, RB",VEN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,184000000,340000000,258000000,
British Virgin Islands,VGB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
British Virgin Islands,VGB,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
British Virgin Islands,VGB,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
British Virgin Islands,VGB,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
British Virgin Islands,VGB,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
British Virgin Islands,VGB,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
British Virgin Islands,VGB,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
British Virgin Islands,VGB,"Patent applications, residents",IP.PAT.RESD,,,,,,,
British Virgin Islands,VGB,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
British Virgin Islands,VGB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,
British Virgin Islands,VGB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
British Virgin Islands,VGB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
British Virgin Islands,VGB,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Virgin Islands (U.S.),VIR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
Virgin Islands (U.S.),VIR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
Virgin Islands (U.S.),VIR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Virgin Islands (U.S.),VIR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Virgin Islands (U.S.),VIR,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Virgin Islands (U.S.),VIR,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Virgin Islands (U.S.),VIR,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Virgin Islands (U.S.),VIR,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Virgin Islands (U.S.),VIR,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Virgin Islands (U.S.),VIR,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,
Virgin Islands (U.S.),VIR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Virgin Islands (U.S.),VIR,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Virgin Islands (U.S.),VIR,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Vietnam,VNM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,11.06894478,8.612004199,,
Vietnam,VNM,High-technology exports (current US$),TX.VAL.TECH.CD,,,,683655000,4020110739,,
Vietnam,VNM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Vietnam,VNM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Vietnam,VNM,"Trademark applications, total",IP.TMK.TOTL,,,3191,8098,31814,48915,
Vietnam,VNM,"Trademark applications, direct resident",IP.TMK.RESD,,,890,3483,21215,34971,
Vietnam,VNM,"Trademark applications, direct nonresident",IP.TMK.NRES,,,2301,4615,10599,13944,
Vietnam,VNM,"Patent applications, residents",IP.PAT.RESD,,,58,34,306,560,
Vietnam,VNM,"Patent applications, nonresidents",IP.PAT.NRES,,,17,1205,3276,4668,
Vietnam,VNM,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,1096.5,2961.3,
Vietnam,VNM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Vietnam,VNM,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Vietnam,VNM,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Vanuatu,VUT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,19.83239821,0.3556931627,13.79701489,,
Vanuatu,VUT,High-technology exports (current US$),TX.VAL.TECH.CD,,,344531,6523,699753,,
Vanuatu,VUT,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Vanuatu,VUT,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Vanuatu,VUT,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Vanuatu,VUT,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Vanuatu,VUT,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Vanuatu,VUT,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Vanuatu,VUT,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Vanuatu,VUT,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,6.3,13.5,
Vanuatu,VUT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Vanuatu,VUT,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,263819.3032,,
Vanuatu,VUT,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,165698.4221,,
World,WLD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,18.18140765,24.41026777,17.4870307,17.88379675,
World,WLD,High-technology exports (current US$),TX.VAL.TECH.CD,,,,1158014136001,1780192547124,,
World,WLD,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
World,WLD,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,1081.291145,1277.43764,,
World,WLD,"Trademark applications, total",IP.TMK.TOTL,,653452,1341807,2497352,3555264,3153770,
World,WLD,"Trademark applications, direct resident",IP.TMK.RESD,,,846560,1579147,2741330,,
World,WLD,"Trademark applications, direct nonresident",IP.TMK.NRES,,,424813,862308,789729,879734,
World,WLD,"Patent applications, residents",IP.PAT.RESD,,,541404,824055,1161547,2129552,
World,WLD,"Patent applications, nonresidents",IP.PAT.NRES,,,243588,447515,673074,816783,
World,WLD,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,1954923.589,2296271.346,
World,WLD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,2.056364512,2.035755046,,
World,WLD,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,2794787769,10161310991,26740751860,92058522555,248517427482,337540120382,366789905987
World,WLD,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,731652948.2,6786328422,23691919813,75767540636,263652573657,375096047613,403164383081
Samoa,WSM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,0.2012354356,0.852263363,
Samoa,WSM,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,93742,142982,
Samoa,WSM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Samoa,WSM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Samoa,WSM,"Trademark applications, total",IP.TMK.TOTL,,55,,,,127,
Samoa,WSM,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,22,
Samoa,WSM,"Trademark applications, direct nonresident",IP.TMK.NRES,,55,,,,105,
Samoa,WSM,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Samoa,WSM,"Patent applications, nonresidents",IP.PAT.NRES,,2,,,,,
Samoa,WSM,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,6.1,5.3,
Samoa,WSM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Samoa,WSM,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,106359.9217,
Samoa,WSM,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,39750.85051,2090557.598,
Kosovo,XKX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
Kosovo,XKX,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
Kosovo,XKX,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Kosovo,XKX,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Kosovo,XKX,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Kosovo,XKX,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Kosovo,XKX,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Kosovo,XKX,"Patent applications, residents",IP.PAT.RESD,,,,,,,
